Identification;EshopId;EshopName;ManagerClassName;ProductItemId;Name;Description;SearchCategoryKey;CategoryId;CategoryDesc
153||SH_EL531THBWH;153;Monclick;TD_MANAGER;SH_EL531THBWH;Calcolatrice El531thbwh - calcolatrice scientifica sh-el531thbwh;"Tipologia: Calcolatrice scientifica; Alimentazione: Batteria; N cifre display: 10;";Prodotti per scuola e ufficio > Calcolatrici;[111,188];Casa e giardino > sicurezza
153||SH_EL760RBBL;153;Monclick;TD_MANAGER;SH_EL760RBBL;Calcolatrice El-760r blu sh-el760rbbl;"Tipologia: n.d.; Alimentazione: n.d.; N cifre display: n.d.;";Prodotti per scuola e ufficio > Calcolatrici;[111,188];Casa e giardino > sicurezza
153||SH_EL760RBLA;153;Monclick;TD_MANAGER;SH_EL760RBLA;Calcolatrice El-760r beige sh-el760rbla;"Tipologia: n.d.; Alimentazione: n.d.; N cifre display: n.d.;";Prodotti per scuola e ufficio > Calcolatrici;[111,188];Casa e giardino > sicurezza
153||SH_EL760RBRB;153;Monclick;TD_MANAGER;SH_EL760RBRB;Calcolatrice El-760r rossa sh-el760rbrb;"Tipologia: n.d.; Alimentazione: n.d.; N cifre display: n.d.;";Prodotti per scuola e ufficio > Calcolatrici;[111,188];Casa e giardino > sicurezza
153||SH_ELM335BBL;153;Monclick;TD_MANAGER;SH_ELM335BBL;Calcolatrice El-m335 blu sh-elm335bbl;"Tipologia: n.d.; Alimentazione: n.d.; N cifre display: n.d.;";Prodotti per scuola e ufficio > Calcolatrici;[111,188];Casa e giardino > sicurezza
153||SH_ELM335BPK;153;Monclick;TD_MANAGER;SH_ELM335BPK;Calcolatrice El-m335 rosa sh-elm335bpk;"Tipologia: n.d.; Alimentazione: n.d.; N cifre display: n.d.;";Prodotti per scuola e ufficio > Calcolatrici;[111,188];Casa e giardino > sicurezza
153||SH_ELM335BRD;153;Monclick;TD_MANAGER;SH_ELM335BRD;Calcolatrice El-m335 rossa sh-elm335brd;"Tipologia: n.d.; Alimentazione: n.d.; N cifre display: n.d.;";Prodotti per scuola e ufficio > Calcolatrici;[111,188];Casa e giardino > sicurezza
153||SH_ELW211GGY;153;Monclick;TD_MANAGER;SH_ELW211GGY;Calcolatrice Elsi mate el-w211ggy - calcolatrice tascabile sh-elw211ggy;"Tipologia: Calcolatrice tascabile; Alimentazione: Batteria, Pannello solare; N cifre display: 10;";Prodotti per scuola e ufficio > Calcolatrici;[111,188];Casa e giardino > sicurezza
153||SH_ELW531TGWH;153;Monclick;TD_MANAGER;SH_ELW531TGWH;Calcolatrice Writeview el-w531tg - calcolatrice scientifica sh-elw531tgwh;"Tipologia: Calcolatrice scientifica; Alimentazione: Batteria; N cifre display: 16;";Prodotti per scuola e ufficio > Calcolatrici;[111,188];Casa e giardino > sicurezza
153||SH_ELW531XGYR;153;Monclick;TD_MANAGER;SH_ELW531XGYR;Calcolatrice Writeview el-w531xg - calcolatrice scientifica sh-elw531xgyr;"Tipologia: Calcolatrice scientifica; Alimentazione: Batteria, Pannello solare; N cifre display: 10;";Prodotti per scuola e ufficio > Calcolatrici;[111,188];Casa e giardino > sicurezza
153||SHM7110U_10;153;Monclick;TD_MANAGER;SHM7110U_10;Cuffia Cuffia multimediale ad arco pc;"Tipologia: Cuffie con microfono; Connettività: Cablato; Tecnologia wireless: Non presente; Colore: Non presente; Serie: n.d.; Modello: SHM7110U;";Home Cinema e Audio > Cuffie e auricolari;[113,196];Dispositivi elettronici > audio
153||SI340954;153;Monclick;TD_MANAGER;SI340954;Obiettivo Art obiettivi grandangolo - 35 mm si340954;"Attacco: Canon EF; Tipo obiettivo: Grandangolare; Stabilizzatore: Non presente; Diametro: 7.7 cm; Messa a fuoco: Automatico, Manuale; Apertura max diaframma: F/1.4; Peso: 665 gr;";Fotocamere e Videocamere > Obiettivi e zoom;[116];Fotocamere e videocamere
153||SI340955;153;Monclick;TD_MANAGER;SI340955;Obiettivo Ex obiettivi grandangolo - 14 mm si340955;"Attacco: Nikon F; Tipo obiettivo: Grandangolare; Stabilizzatore: Non presente; Diametro: 8.2 cm; Messa a fuoco: Automatico, Manuale; Apertura max diaframma: F/2.8; Peso: 665 gr;";Fotocamere e Videocamere > Obiettivi e zoom;[116];Fotocamere e videocamere
153||SI340961;153;Monclick;TD_MANAGER;SI340961;Obiettivo Art lente - 35 mm 6030383;"Attacco: Pentax K; Tipo obiettivo: n.d.; Stabilizzatore: Non presente; Diametro: 7.7 cm; Messa a fuoco: Automatico, Manuale; Apertura max diaframma: F/1.4; Peso: 665 gr;";Fotocamere e Videocamere > Obiettivi e zoom;[116];Fotocamere e videocamere
153||SI509934;153;Monclick;TD_MANAGER;SI509934;Obiettivo Teleobiettivi zoom - 70 mm - 300 mm si509934;"Attacco: Sony A-type; Tipo obiettivo: Macro, Tele, Zoom; Stabilizzatore: Non presente; Diametro: 7.7 cm; Messa a fuoco: Automatico, Manuale; Apertura max diaframma: F/4.0-5.6; Peso: 0.53 gr;";Fotocamere e Videocamere > Obiettivi e zoom;[116];Fotocamere e videocamere
153||SI5322B;153;Monclick;TD_MANAGER;SI5322B;Piano cottura a induzione SI5322B 2 Zone cottura Larghezza 30 cm;"N zone cottura: 2; Larghezza piano: 30 cm; Larghezza incasso: 27 cm; Profondità piano: 51.5 cm; Profondità incasso: 49 cm; Materiale piano: Vetroceramica; Colore: Nero; Modello: SI5322B;";Elettrodomestici da incasso > Piani cottura a induzione;[114,209];Elettrodomestici > Grandi elettrodomestici
153||SI6030589;153;Monclick;TD_MANAGER;SI6030589;Obiettivo Art lente - 50 mm si6030589;"Attacco: Nikon F; Tipo obiettivo: Fisso; Stabilizzatore: Non presente; Diametro: 8.54 cm; Messa a fuoco: Automatico, Manuale; Apertura max diaframma: F/1.4; Peso: 815 gr;";Fotocamere e Videocamere > Obiettivi e zoom;[116];Fotocamere e videocamere
153||SI6030624;153;Monclick;TD_MANAGER;SI6030624;Obiettivo Lente zoom - 18 mm - 250 mm si6030624;"Attacco: Nikon F; Tipo obiettivo: Macro, Zoom; Stabilizzatore: Ottico; Diametro: 7.35 cm; Messa a fuoco: Automatico, Manuale; Apertura max diaframma: F/3.5-6.3; Peso: 470 gr;";Fotocamere e Videocamere > Obiettivi e zoom;[116];Fotocamere e videocamere
153||SI635954;153;Monclick;TD_MANAGER;SI635954;Obiettivo Art - lente zoom - 24 mm - 105 mm si635954;"Attacco: Canon ef-s; Tipo obiettivo: Zoom; Stabilizzatore: Ottico; Diametro: 82 mm; Messa a fuoco: Automatico, Manuale; Apertura max diaframma: F4.5; Peso: 885 gr;";Fotocamere e Videocamere > Obiettivi e zoom;[116];Fotocamere e videocamere
153||SI635955;153;Monclick;TD_MANAGER;SI635955;Obiettivo Art - lente zoom - 24 mm - 105 mm si635955;"Attacco: Nikon af dx; Tipo obiettivo: Zoom; Stabilizzatore: Ottico; Diametro: 820 mm; Messa a fuoco: Automatico, Manuale; Apertura max diaframma: F4.5; Peso: 885 gr;";Fotocamere e Videocamere > Obiettivi e zoom;[116];Fotocamere e videocamere
153||SI6900014;153;Monclick;TD_MANAGER;SI6900014;Paraluce Lh873-01 - paraluce si6900014;"Tipologia: Paraluce;";Accessori > Lenti;[116];Fotocamere e videocamere
153||SI6900021;153;Monclick;TD_MANAGER;SI6900021;Lh880-01 - paraluce si6900021;"Tipologia: Paraluce;";Accessori > Lenti;[116];Fotocamere e videocamere
153||SI6900024;153;Monclick;TD_MANAGER;SI6900024;Paraluce Lh670-01 - paraluce si6900024;"Tipologia: Paraluce;";Accessori > Lenti;[116];Fotocamere e videocamere
153||SI6900027;153;Monclick;TD_MANAGER;SI6900027;Lh770-03 - paraluce si6900027;"Tipologia: Paraluce;";Accessori > Lenti;[116];Fotocamere e videocamere
153||SI6900032;153;Monclick;TD_MANAGER;SI6900032;Lh835-01 - paraluce si6900032;"Tipologia: Paraluce;";Accessori > Lenti;[116];Fotocamere e videocamere
153||SI6900043;153;Monclick;TD_MANAGER;SI6900043;Lh925-01 - paraluce si6900043;"Tipologia: Paraluce;";Accessori > Lenti;[116];Fotocamere e videocamere
153||SI738962;153;Monclick;TD_MANAGER;SI738962;Obiettivo Teleobiettivi zoom - 50 mm - 500 mm si738962;"Attacco: Sony tipo a; Tipo obiettivo: Tele, Zoom; Stabilizzatore: Ottico; Diametro: 95 mm; Messa a fuoco: Automatico, Manuale; Apertura max diaframma: F4.5; Peso: 1970 gr;";Fotocamere e Videocamere > Obiettivi e zoom;[116];Fotocamere e videocamere
153||SI870955;153;Monclick;TD_MANAGER;SI870955;Obiettivo Tc-2001 - convertitore si870955;"Attacco: Nikon AF; Tipo obiettivo: Tele; Stabilizzatore: Non presente; Diametro: 0 cm; Messa a fuoco: Non presente; Apertura max diaframma: Fisso; Peso: 290 gr;";Fotocamere e Videocamere > Obiettivi e zoom;[116];Fotocamere e videocamere
153||SI879954;153;Monclick;TD_MANAGER;SI879954;Obiettivo Tc-1401 - convertitore si879954;"Attacco: Canon EF; Tipo obiettivo: Tele; Stabilizzatore: Non presente; Diametro: 0 cm; Messa a fuoco: Non presente; Apertura max diaframma: Fisso; Peso: 190 gr;";Fotocamere e Videocamere > Obiettivi e zoom;[116];Fotocamere e videocamere
