Identification;EshopId;EshopName;ManagerClassName;ProductItemId;Name;Description;SearchCategoryKey;CategoryId;CategoryDesc
174||712007901;174;Coop Online;TD_MANAGER;712007901;AQUAporin Active per pelli normali e miste 50 ml;Una crema idratante unica che regala un'idratazione intensa che dura 24 ore alla pelle sensibile e disidratata.;Home-Coop Salute-Dermocosmesi-Viso e labbra-Idratanti e nutrienti;[122,214];Salute e bellezza > Cosmetici
174||647175801;174;Coop Online;TD_MANAGER;647175801;AQUA Crema viso OPTIMALE 50 ml;Emulsione dalla texture ricca, ma di facile assorbimento, che idrata la pelle in profondità, restituendole morbidezza ed elasticità.;Home-Coop Salute-Dermocosmesi-Viso e labbra-Idratanti e nutrienti;[122,214];Salute e bellezza > Cosmetici
174||458816701;174;Coop Online;TD_MANAGER;458816701;Aqua Intense 72H Gel crema 40 ml;Aqua Intense 72H è un gel-crema idratante intensivo con Hydraboost: aumenta l'idratazione della pelle e la mantiene per 72H.;Home-Coop Salute-Dermocosmesi-Viso e labbra-Idratanti e nutrienti;[122,214];Salute e bellezza > Cosmetici
174||470765901;174;Coop Online;TD_MANAGER;470765901;DEFENCE HYDRA Crema Idratante Leggera 50 ml;Trattamento ad alta tollerabilità che ristabilisce e regola lidratazione limitando la perdita di acqua. Garantisce unidratazione immediata e duratura, grazie a uno speciale complesso saccaridico naturale che esercita un effetto magnete.;Home-Coop Salute-Dermocosmesi-Viso e labbra-Idratanti e nutrienti;[122,214];Salute e bellezza > Cosmetici
174||477767201;174;Coop Online;TD_MANAGER;477767201;Aqua Intensive Gel Serum 30 ml;Rilastil Aqua Intense Gel Serum è un idratante intensivo ad azione antipollution.;Home-Coop Salute-Dermocosmesi-Viso e labbra-Idratanti e nutrienti;[122,214];Salute e bellezza > Cosmetici
174||440840601;174;Coop Online;TD_MANAGER;440840601;Hydro Boost Acqua-gel 50 ml;Neutrogena Hydro Boost Acqua-gel 50 ml è un prodotto idratante unisce una texture leggera a un'idratazione continua a lunga durata che mantiene la pelle idratata per tutto il giorno.;Home-Coop Salute-Dermocosmesi-Viso e labbra-Idratanti e nutrienti;[122,214];Salute e bellezza > Cosmetici
174||755105801;174;Coop Online;TD_MANAGER;755105801;Eau Thermale crema all'acqua 40 ml;Nutriente e ultra leggera, la Crema leggera all'Acqua Eau Thermale si fonde delicatamente con la pelle diffondendo il suo complesso idratante unico. Energizzante, non grassa, si assorbe immediatamente. Dona luminosità e idratazione alla pelle.;Home-Coop Salute-Dermocosmesi-Viso e labbra-Idratanti e nutrienti;[122,214];Salute e bellezza > Cosmetici
174||477676201;174;Coop Online;TD_MANAGER;477676201;DEFENCE HYDRACTIVE Siero Idratante Intensivo 30 ml;Trattamento concentrato idratante e detossinante ideale per la difesa quotidiana della pelle, dalla texture fresca e leggera.;Home-Coop Salute-Dermocosmesi-Viso e labbra-Idratanti e nutrienti;[122,214];Salute e bellezza > Cosmetici
174||477676401;174;Coop Online;TD_MANAGER;477676401;DEFENCE HYDRACTIVE Crema Idro-nutriente 50 ml;Trattamento idratante e detossinante ideale per la difesa quotidiana della pelle, dalla texture ricca e fondente.;Home-Coop Salute-Dermocosmesi-Viso e labbra-Idratanti e nutrienti;[122,214];Salute e bellezza > Cosmetici
174||445059601;174;Coop Online;TD_MANAGER;445059601;Aqualia Crema Viso Idratante ricca con acido ialuronico 50 ml;Crema idratante, rinforza e riequilibria la pelle con il 97% di ingredienti naturali e Acido Ialuronico. Rughe levigate e pelle dissetata. Anche per le pelli più sensibili. Adatta a tutte le età.;Home-Coop Salute-Dermocosmesi-Viso e labbra-Idratanti e nutrienti;[122,214];Salute e bellezza > Cosmetici
174||644130904;174;Coop Online;TD_MANAGER;644130904;Nutrilogie Crema Giorno nutritiva per pelle molto secca 50 ml;Nutrilogie Crema Giorno è un trattamento giorno nutriente e rimpolpante, adatto per la pelle molto secca.;Home-Coop Salute-Dermocosmesi-Viso e labbra-Idratanti e nutrienti;[122,214];Salute e bellezza > Cosmetici
174||112521101;174;Coop Online;TD_MANAGER;112521101;DEFENCE HYDRA Fluido SPF 20 50 ml;Trattamento idratante con fotoprotezione UVA e UVB per la difesa quotidiana della pelle. Ristabilisce e regola lidratazione cutanea limitando la perdita di acqua e contribuisce a prevenire il fotoinvecchiamento.;Home-Coop Salute-Dermocosmesi-Viso e labbra-Idratanti e nutrienti;[122,214];Salute e bellezza > Cosmetici
174||644128303;174;Coop Online;TD_MANAGER;644128303;Crema contorno occhi Intensive 15 ml;Trattamento specifico antirughe e defaticante per la zona perioculare. Contrasta la formazione di borse e occhiaie. Distende lo sguardo. Idrata e protegge la pelle. Contrasta linvecchiamento cutaneo e protegge la pelle dai radicali liberi.;Home-Coop Salute-Dermocosmesi-Viso e labbra-Contorno occhi e bocca;[122,214];Salute e bellezza > Cosmetici
