Identification;EshopId;EshopName;ManagerClassName;ProductItemId;Name;Description;SearchCategoryKey;CategoryId;CategoryDesc
153||MK_000000400623;153;Monclick;TD_MANAGER;MK_000000400623;PC Desktop Erazer engineer p10 - mt - ssd md35354;"Tipo processore: n.d.; Sistema operativo: n.d.; Memoria RAM: n.d.; Scheda grafica dedicata: Integrata; Tipologia hard disk: SSD; Modello scheda grafica: Nessuno; Capacità hard disk: n.d.; Modello processore: n.d.; Tipologia unità ottica: n.d.; Tipologia cabinet: Tower; Serie scheda video: n.d.; Tipologia secondo hard disk: n.d.;";PC Notebook e Tablet > PC Desktop;[113,197];Dispositivi elettronici > computer e tablet
153||MK_000000400634;153;Monclick;TD_MANAGER;MK_000000400634;Notebook E15411-i5-512f8 62467;"Tipologia: n.d.; Dimensione schermo: n.d.; Sistema operativo: n.d.; Tipo processore: n.d.; Serie scheda video: n.d.; Scheda grafica dedicata: Integrata; Memoria RAM: n.d.; Touchscreen: No; Modello processore: n.d.; Modello scheda grafica: n.d.; RAM massima: n.d.; Tipo hard disk: n.d.; Capacità hard disk: n.d.; Peso: n.d.; Risoluzione: n.d.; Unità ottica installata: n.d.; Colore: n.d.; Marchio processore: n.d.;";PC Notebook e Tablet > Notebook;[113,197];Dispositivi elettronici > computer e tablet
153||MK_000000400635;153;Monclick;TD_MANAGER;MK_000000400635;Notebook Erazer crawler e30 md it 62472;"Tipologia: n.d.; Dimensione schermo: n.d.; Sistema operativo: n.d.; Tipo processore: n.d.; Serie scheda video: n.d.; Scheda grafica dedicata: Integrata; Memoria RAM: n.d.; Touchscreen: No; Modello processore: n.d.; Modello scheda grafica: n.d.; RAM massima: n.d.; Tipo hard disk: n.d.; Capacità hard disk: n.d.; Peso: n.d.; Risoluzione: n.d.; Unità ottica installata: n.d.; Colore: n.d.; Marchio processore: n.d.;";PC Notebook e Tablet > Notebook;[113,197];Dispositivi elettronici > computer e tablet
153||MK_000000400636;153;Monclick;TD_MANAGER;MK_000000400636;PC Desktop Erazer recon e20 md35347;"Tipo processore: n.d.; Sistema operativo: n.d.; Memoria RAM: n.d.; Scheda grafica dedicata: Integrata; Tipologia hard disk: n.d.; Modello scheda grafica: Nessuno; Capacità hard disk: n.d.; Modello processore: n.d.; Tipologia unità ottica: n.d.; Tipologia cabinet: n.d.; Serie scheda video: n.d.; Tipologia secondo hard disk: n.d.;";PC Notebook e Tablet > PC Desktop;[113,197];Dispositivi elettronici > computer e tablet
153||MK_000000400637;153;Monclick;TD_MANAGER;MK_000000400637;PC Desktop Erazer recon p20 md35349;"Tipo processore: n.d.; Sistema operativo: n.d.; Memoria RAM: n.d.; Scheda grafica dedicata: Integrata; Tipologia hard disk: n.d.; Modello scheda grafica: Nessuno; Capacità hard disk: n.d.; Modello processore: n.d.; Tipologia unità ottica: n.d.; Tipologia cabinet: n.d.; Serie scheda video: n.d.; Tipologia secondo hard disk: n.d.;";PC Notebook e Tablet > PC Desktop;[113,197];Dispositivi elettronici > computer e tablet
153||MK_000000400638;153;Monclick;TD_MANAGER;MK_000000400638;Notebook Medion s17405;"Tipologia: n.d.; Dimensione schermo: n.d.; Sistema operativo: n.d.; Tipo processore: n.d.; Serie scheda video: n.d.; Scheda grafica dedicata: Integrata; Memoria RAM: n.d.; Touchscreen: No; Modello processore: n.d.; Modello scheda grafica: n.d.; RAM massima: n.d.; Tipo hard disk: n.d.; Capacità hard disk: n.d.; Peso: n.d.; Risoluzione: n.d.; Unità ottica installata: n.d.; Colore: n.d.; Marchio processore: n.d.;";PC Notebook e Tablet > Notebook;[113,197];Dispositivi elettronici > computer e tablet
153||MK_000000400639;153;Monclick;TD_MANAGER;MK_000000400639;PC Desktop S23005-i3;"Tipo processore: n.d.; Sistema operativo: n.d.; Memoria RAM: n.d.; Scheda grafica dedicata: Integrata; Tipologia hard disk: n.d.; Modello scheda grafica: Nessuno; Capacità hard disk: n.d.; Modello processore: n.d.; Tipologia unità ottica: n.d.; Tipologia cabinet: n.d.; Serie scheda video: n.d.; Tipologia secondo hard disk: n.d.;";PC Notebook e Tablet > PC Desktop;[113,197];Dispositivi elettronici > computer e tablet
153||MK_000000400640;153;Monclick;TD_MANAGER;MK_000000400640;PC Desktop S23005-i5;"Tipo processore: n.d.; Sistema operativo: n.d.; Memoria RAM: n.d.; Scheda grafica dedicata: Integrata; Tipologia hard disk: n.d.; Modello scheda grafica: Nessuno; Capacità hard disk: n.d.; Modello processore: n.d.; Tipologia unità ottica: n.d.; Tipologia cabinet: n.d.; Serie scheda video: n.d.; Tipologia secondo hard disk: n.d.;";PC Notebook e Tablet > PC Desktop;[113,197];Dispositivi elettronici > computer e tablet
153||MK_000000400659;153;Monclick;TD_MANAGER;MK_000000400659;Super mario (blue) ear sm0858;"Tipologia: n.d.; Connettività: n.d.; Tecnologia wireless: Non presente; Colore: Non presente; Serie: n.d.; Modello: n.d.;";Home Cinema e Audio > Cuffie e auricolari;[113,196];Dispositivi elettronici > audio
153||MK_000000400661;153;Monclick;TD_MANAGER;MK_000000400661;Notebook convertibile ThinkBook 14 G3 ACL (1Y Premier Support) 14'' Core i5 RAM 8GB SSD 256GB 21DM001L;"Tipologia: Notebook convertibile; Dimensione schermo: 14 ''; Sistema operativo: Windows 11 Home; Tipo processore: Intel Core i5; Serie scheda video: Intel Iris; Scheda grafica dedicata: Integrata; Memoria RAM: 8 GB; Touchscreen: Sì; Modello processore: i5-1235U; Modello scheda grafica: n.d.; RAM massima: 16 GB; Tipo hard disk: SSD; Capacità hard disk: 512 GB; Peso: 1.5 kg; Risoluzione: 1920 x 1080 Pixels; Unità ottica installata: Nessuna Unità Ottica; Colore: Argento; Marchio processore: Intel;";PC Notebook e Tablet > Notebook;[113,197];Dispositivi elettronici > computer e tablet
