Identification;EshopId;EshopName;ManagerClassName;ProductItemId;Name;Description;SearchCategoryKey;CategoryId;CategoryDesc
153||MK_000000209344;153;Monclick;TD_MANAGER;MK_000000209344;Multifunzione laser MFP E42540f 600x600 dpi 38ppm Bianco e Nero Wi-Fi;"Tipo stampa: In bianco e nero; Formato massimo: A4; Funzioni: Copiatrice, Fax, Scanner, Stampante; Capacità fogli standard: 150; Velocità stampa b/n max: 38; Velocità di stampa colore max: Non presente; Fronte-retro: Automatico; Risoluzione stampa b/n max: 600 x 600 dpi; Alimentazione documenti: Piano/ADF; Interfacce: Gigabit LAN, USB 2.0; Duty cycle: 12000; Risoluzione stampa colore max: Non presente; Modello: n.d.;";Stampanti e Scanner > Multifunzione laser;[113,201];Dispositivi elettronici > stampanti
153||MK_000000209346;153;Monclick;TD_MANAGER;MK_000000209346;Multifunzione laser Hp color lj mngd mfp e47528f prntr 3qa75a#b19;"Tipo stampa: n.d.; Formato massimo: n.d.; Funzioni: n.d.; Capacità fogli standard: n.d.; Velocità stampa b/n max: n.d.; Velocità di stampa colore max: n.d.; Fronte-retro: n.d.; Risoluzione stampa b/n max: n.d.; Alimentazione documenti: Piano; Interfacce: n.d.; Duty cycle: n.d.; Risoluzione stampa colore max: n.d.; Modello: n.d.;";Stampanti e Scanner > Multifunzione laser;[113,201];Dispositivi elettronici > stampanti
153||MK_000000209352;153;Monclick;TD_MANAGER;MK_000000209352;Cuffie Gaming Kaira pro for xbox - cuffie con microfono rz04-03470100-r3m1;"Tipologia: Cuffie con microfono; Connettività: Senza fili; Tecnologia wireless: n.d.; Compatibilità: n.d.; Colore: Nero;";Giochi e Console > Cuffie Gaming;[113,206];Dispositivi elettronici > videogiochi
153||MK_000000209359;153;Monclick;TD_MANAGER;MK_000000209359;Microfono Seiren mini - microfono rz19-03450200-r3m1;"Tipologia d'uso: Computer; Sensibilità: 17.8 mV/Pascal;";Home Cinema e Audio > Microfoni;[113,196];Dispositivi elettronici > audio
153||MK_000000209364;153;Monclick;TD_MANAGER;MK_000000209364;Hue - regolatore di luminosità wireless - bianco 929002398602;"Tipologia: Regolatore di luminosità wireless;";Networking e Wireless > Sistemi domotici;[111,189];Casa e giardino > Sistemi di allarme
153||MK_000000209367;153;Monclick;TD_MANAGER;MK_000000209367;Cover BODEGA COVER IPHONE 11 ORANGE;"Tipologia: n.d.; Compatibilità: iPhone 11; Colore: n.d.;";Accessori > Cover;[113,193];Dispositivi elettronici > accessori telefoni cellulari
153||MK_000000209368;153;Monclick;TD_MANAGER;MK_000000209368;Cover BODEGA COVER IPHONE 11 PRO ORANGE;"Tipologia: n.d.; Compatibilità: n.d.; Colore: n.d.;";Accessori > Cover;[113,193];Dispositivi elettronici > accessori telefoni cellulari
153||MK_000000209369;153;Monclick;TD_MANAGER;MK_000000209369;Cover BODEGA COVER IPHONE 11 YELLOW;"Tipologia: n.d.; Compatibilità: iPhone 11; Colore: n.d.;";Accessori > Cover;[113,193];Dispositivi elettronici > accessori telefoni cellulari
153||MK_000000209371;153;Monclick;TD_MANAGER;MK_000000209371;Cover ADICOLOR COVER IPHONE 11 POWER BLUE;"Tipologia: n.d.; Compatibilità: iPhone 11; Colore: n.d.;";Accessori > Cover;[113,193];Dispositivi elettronici > accessori telefoni cellulari
153||MK_000000209372;153;Monclick;TD_MANAGER;MK_000000209372;Cover ADICOLOR COVER IPHONE 11 PRO PWBLUE;"Tipologia: n.d.; Compatibilità: n.d.; Colore: n.d.;";Accessori > Cover;[113,193];Dispositivi elettronici > accessori telefoni cellulari
