Identification;EshopId;EshopName;ManagerClassName;ProductItemId;Name;Description;SearchCategoryKey;CategoryId;CategoryDesc
325||362907;325;Ciampistore;TT_MANAGER;362907;MSI PRO DP21 11MA-094EU PC/stazione di lavoro DDR4-SDRAM i3-10105 Desktop Intel Core i3 8 GB 256 GB SSD Windows 11 Home Mini PC Nero;MSI PRO DP21 11MA-094EU, 3,7 GHz, Intel Core i3, i3-10105, 8 GB, 256 GB, Windows 11 Home;;[113];Dispositivi elettronici
325||362944;325;Ciampistore;TT_MANAGER;362944;MSI PRO DP21 11MA-095EU PC/stazione di lavoro DDR4-SDRAM G6405 Desktop Intel Pentium Gold 4 GB 128 GB SSD Windows 11 Pro Mini PC Nero;MSI PRO DP21 11MA-095EU, 4,1 GHz, Intel Pentium Gold, G6405, 4 GB, 128 GB, Windows 11 Pro;;[113];Dispositivi elettronici
325||360955;325;Ciampistore;TT_MANAGER;360955;"MSI Gaming GL66 12UEK-075IT Pulse Computer portatile 39,6 cm (15.6"") Full HD Intel Core i7 16 GB DDR4-SDRAM 512 GB SSD NVIDIA GeForce RTX 3060 Wi-Fi 6 (802.11ax) Windows 11 Home Grigio, Titanio";"Intel Core i7-12700H (24MB Cache), 16GB DDR4-SDRAM, 512GB SSD, 39.6 cm (15.6"") Full HD 1920 x 1080, Intel Iris Xe Graphics, NVIDIA GeForce RTX 3060 (6GB GDDR6), LAN, WLAN, Webcam, Windows 11 Home";;[113];Dispositivi elettronici
325||319654;325;Ciampistore;TT_MANAGER;319654;MSI S37-2101001-SV1 cuffia e auricolare;MSI S37-2101001-SV1;;[113];Dispositivi elettronici
325||365527;325;Ciampistore;TT_MANAGER;365527;MSI STEALTH 15M B12UE-022IT;MSI STEALTH 15M B12UE-022IT;;[113];Dispositivi elettronici
325||371252;325;Ciampistore;TT_MANAGER;371252;"Multibrackets 0037 supporto da tavolo per Tv a schermo piatto 81,3 cm (32"") Nero";"Multibrackets 0037, 16 kg, 43,2 cm (17""), 81,3 cm (32""), 100 x 100 mm, Regolazione altezza, Nero";;[113];Dispositivi elettronici
325||CEEW3930;325;Ciampistore;TT_MANAGER;CEEW3930;Ewent EW3930 prolunghe e multiple 1,5 m 6 presa(e) AC Interno Bianco;Multipresa 6 posti con interruttore per ogni presa;;[113];Dispositivi elettronici
325||DS118;325;Ciampistore;TT_MANAGER;DS118;Synology DiskStation DS118 server NAS e di archiviazione RTD1296 Collegamento ethernet LAN Compatta Nero;"Realtek RTD1296 (4x 1.4GHz), 1GB DDR4, 1x 3.5""/2.5"" SATA HDD/SSD, 1x RJ-45, 2x USB3";;[113];Dispositivi elettronici
325||322749;325;Ciampistore;TT_MANAGER;322749;Synology DiskStation DS720+ server NAS e di archiviazione J4125 Collegamento ethernet LAN Desktop Nero;Synology DiskStation DS720+, NAS, Desktop, Intel Celeron, J4125, Nero;;[113];Dispositivi elettronici
325||372386;325;Ciampistore;TT_MANAGER;372386;HP 250 15.6 inch G9 Notebook PC;"250 15.6 inch G9 Notebook PC, 15.6"", Windows 11 Home - HP consiglia Windows 11 Pro for Business, Intel Core i7, 8GB RAM, 512GB SSD, FHD";;[113];Dispositivi elettronici
325||336490;325;Ciampistore;TT_MANAGER;336490;"NEC MultiSync E271N 68,6 cm (27"") 1920 x 1080 Pixel Full HD LED Bianco";"27"" IPS TFT, 1920 x 1080, 16:9, 250 cd/m, 1000:1, DisplayPort, HDMI, VGA";;[113];Dispositivi elettronici
325||282294;325;Ciampistore;TT_MANAGER;282294;"NEC MultiSync EA241F-BK 61 cm (24"") 1920 x 1080 Pixel Full HD LED Nero";"NEC MultiSync EA241F-BK, 61 cm (24""), 1920 x 1080 Pixel, Full HD, LED, 5 ms, Nero";;[113];Dispositivi elettronici
325||287290;325;Ciampistore;TT_MANAGER;287290;"NEC MultiSync EA241WU 61 cm (24"") 1920 x 1200 Pixel WUXGA LCD Nero";1920 x 1200 px, 300 cd/m, 5ms, 178/178, 16:10, USB, D-Sub, HDMI, 22 kWh, A+;;[113];Dispositivi elettronici
325||339552;325;Ciampistore;TT_MANAGER;339552;"NEC MultiSync EA272F 68,6 cm (27"") 1920 x 1080 Pixel Full HD LED Nero";"NEC MultiSync EA272F, 68,6 cm (27""), 1920 x 1080 Pixel, Full HD, LED, 6 ms, Nero";;[113];Dispositivi elettronici
325||60004064;325;Ciampistore;TT_MANAGER;60004064;"NEC MultiSync EX241UN 61 cm (24"") 1920 x 1080 Pixel Full HD LCD Nero";"IPS TFT, 24"", 1920 x 1080, 16:9, 1000:1, 250cd/m, 6ms, 16.78M, 0.2745 x 0.2745mm, DisplayPort, DVI-D, HDMI, USB 3.0, D-sub, 5.6kg, A+, 16W, 23kWh";;[113];Dispositivi elettronici
325||324576;325;Ciampistore;TT_MANAGER;324576;"NEC MultiSync UN552VS 139,7 cm (55"") LED Full HD Parete video Nero";"NEC MultiSync UN552VS, 139,7 cm (55""), LED, 1920 x 1080 Pixel, 500 cd/m, Full HD, 16:9";;[113];Dispositivi elettronici
325||295173;325;Ciampistore;TT_MANAGER;295173;"NEC UN552V 139,7 cm (55"") LED Full HD Pannello piatto per segnaletica digitale Nero";"NEC UN552V, 139,7 cm (55""), LED, 1920 x 1080 Pixel, 500 cd/m, Full HD, 8 ms";;[113];Dispositivi elettronici
