Identification;EshopId;EshopName;ManagerClassName;ProductItemId;Name;Description;SearchCategoryKey;CategoryId;CategoryDesc
153||40030;153;Monclick;TD_MANAGER;40030;Penna G-tec-c4 begreen 40030;"Quantità per confezione: n.d.; Tipologia: n.d.; Colore: Nero; Tipo inchiostro: n.d.;";Prodotti per scuola e ufficio > Penne;[111,188];Casa e giardino > sicurezza
153||40031;153;Monclick;TD_MANAGER;40031;Penna G-tec-c4 begreen 40031;"Quantità per confezione: n.d.; Tipologia: n.d.; Colore: n.d.; Tipo inchiostro: n.d.;";Prodotti per scuola e ufficio > Penne;[111,188];Casa e giardino > sicurezza
153||4003276;153;Monclick;TD_MANAGER;4003276;Supporto storage Lto ultrium g5 - lto ultrium 5 x 1 - 1.5 tb - supporti di memorizzazione 4003276;"Tipo nastro: Ultrium 5; Capacità dati nativi: 1.5 TB; Capacità dati compressi: 3 TB;";Consumabili > Supporti storage;[125,234];Ufficio > Forniture per ufficio
153||400_330LINKJ7;153;Monclick;TD_MANAGER;400_330LINKJ7;Cartelletta CF10 CARTELLE SOSPESE JOKER FONDO V;"Tipologia: Cartella sospesa; Colore: Assortiti; Quantità per confezione: 10;";Prodotti per scuola e ufficio > Cartellette;[111,188];Casa e giardino > sicurezza
153||400_395LINKA2;153;Monclick;TD_MANAGER;400_395LINKA2;Cartelletta CF 25 CARTELLE SOSPESE JOKER;"Tipologia: Cartella sospesa; Colore: Arancio; Quantità per confezione: 25;";Prodotti per scuola e ufficio > Cartellette;[111,188];Casa e giardino > sicurezza
153||400_395LINKA3;153;Monclick;TD_MANAGER;400_395LINKA3;Cartelletta CF 25 CARTELLE SOSPESE JOKER;"Tipologia: Cartella sospesa; Colore: Blu; Quantità per confezione: 25;";Prodotti per scuola e ufficio > Cartellette;[111,188];Casa e giardino > sicurezza
153||400_395LINKA5;153;Monclick;TD_MANAGER;400_395LINKA5;Cartelletta CF 25 CARTELLE SOSPESE JOKER;"Tipologia: Cartella sospesa; Colore: Giallo; Quantità per confezione: 25;";Prodotti per scuola e ufficio > Cartellette;[111,188];Casa e giardino > sicurezza
153||400_395LINKJ7;153;Monclick;TD_MANAGER;400_395LINKJ7;Cartelletta CF10 CART.SOSPESE JOKER FONDO V ASS;"Tipologia: Cartella sospesa; Colore: Blu; Quantità per confezione: 10;";Prodotti per scuola e ufficio > Cartellette;[111,188];Casa e giardino > sicurezza
153||4004;153;Monclick;TD_MANAGER;4004;Cassettiera Kubo - cabinet per archiviazione verticale - 4 cassetti - grigio, ral 7035 4004;"Tipologia: Cabinet per archiviazione verticale;";Prodotti per scuola e ufficio > Arredo ufficio e accessori;[125,234];Ufficio > Forniture per ufficio
153||40060000;153;Monclick;TD_MANAGER;40060000;Cartelletta BUSTA ZIP XS - 95X130MM (2 PEZZI);"Tipologia: Busta trasparente; Colore: Trasparente; Quantità per confezione: 1;";Prodotti per scuola e ufficio > Cartellette;[111,188];Casa e giardino > sicurezza
153||400741;153;Monclick;TD_MANAGER;400741;Asciugamani Special asciugamani - 144 fogli - piega a c - bianco 400741;"Tipologia: Asciugamani; Q.tà per confezione: 2.880;";Prodotti per scuola e ufficio > Prodotti per la pulizia;[111,188];Casa e giardino > sicurezza
153||400741A;153;Monclick;TD_MANAGER;400741A;Special asciugamani - 144 fogli - piega a c - bianco 400741a;"Tipologia: Asciugamani; Q.tà per confezione: 144;";Prodotti per scuola e ufficio > Prodotti per la pulizia;[111,188];Casa e giardino > sicurezza
153||400760A;153;Monclick;TD_MANAGER;400760A;400760 400760a;"Tipologia: Asciugamani; Q.tà per confezione: 12;";Prodotti per scuola e ufficio > Prodotti per la pulizia;[111,188];Casa e giardino > sicurezza
153||400763;153;Monclick;TD_MANAGER;400763;Special - salviettine per pulizia - pura cellulosa - 824 fogli - bianco 400763;"Tipologia: Bobine; Q.tà per confezione: 2;";Prodotti per scuola e ufficio > Prodotti per la pulizia;[111,188];Casa e giardino > sicurezza
153||400767;153;Monclick;TD_MANAGER;400767;400767;"Tipologia: Rotolo; Q.tà per confezione: 6;";Prodotti per scuola e ufficio > Prodotti per la pulizia;[111,188];Casa e giardino > sicurezza
153||400790;153;Monclick;TD_MANAGER;400790;Asciugamani - 152 fogli - piega a c - bianco 400790;"Tipologia: Asciugamani; Q.tà per confezione: 3.040;";Prodotti per scuola e ufficio > Prodotti per la pulizia;[111,188];Casa e giardino > sicurezza
153||400790A;153;Monclick;TD_MANAGER;400790A;Asciugamani - 152 fogli - piega a c - bianco 400790a;"Tipologia: Asciugamani; Q.tà per confezione: 152;";Prodotti per scuola e ufficio > Prodotti per la pulizia;[111,188];Casa e giardino > sicurezza
153||40080000;153;Monclick;TD_MANAGER;40080000;Cartelletta BUSTA ZIP M 175X220MM (2 PEZZI);"Tipologia: Busta trasparente; Colore: Trasparente; Quantità per confezione: 1;";Prodotti per scuola e ufficio > Cartellette;[111,188];Casa e giardino > sicurezza
153||400801;153;Monclick;TD_MANAGER;400801;Special - salviettine per pulizia - pura cellulosa - 816 fogli - bianco 400801;"Tipologia: Bobine; Q.tà per confezione: 2;";Prodotti per scuola e ufficio > Prodotti per la pulizia;[111,188];Casa e giardino > sicurezza
153||40090000;153;Monclick;TD_MANAGER;40090000;Cartelletta CF2BUSTA ZIP L 230X330MM;"Tipologia: Busta trasparente; Colore: Trasparente; Quantità per confezione: 1;";Prodotti per scuola e ufficio > Cartellette;[111,188];Casa e giardino > sicurezza
