Identification;EshopId;EshopName;ManagerClassName;ProductItemId;Name;Description;SearchCategoryKey;CategoryId;CategoryDesc
153||C11CD47301BR;153;Monclick;TD_MANAGER;C11CD47301BR;Stampante inkjet Workforce pro wf-6090dtwc - stampante - colore - ink-jet c11cd47301br;"Formato massimo: A4/Legal; Sistema di stampa: Quadricromia; Velocità di stampa: 34 ppm; Connettività: Gigabit LAN, NFC, USB 2.0, Wi-Fi(n); Supporti compatibili: Buste, Carta comune; Duty Cycle: 65000 pagine; Risoluzione max colore: 4800 x 1200 dpi; Risoluzione max B/N: 4800 x 1200 dpi; Modello: WF-6090DTWC;";Stampanti e Scanner > Stampanti inkjet;[113,201];Dispositivi elettronici > stampanti
153||BRACKET25SAT;153;Monclick;TD_MANAGER;BRACKET25SAT;Startech.com kit di montaggio disco rigido sata 2,5'' in alloggiamento unità 3,;"Tipologia: Adattatore vano unità di memorizzazione;";Accessori > Accessori rack;[113,191];Dispositivi elettronici > accessori computer e tablet
153||C11CD49301BR;153;Monclick;TD_MANAGER;C11CD49301BR;Multifunzione inkjet WF-6590DTWFC A4 Quadricromia 4800 x 1200 dpi C11CD49301BR;"Formato massimo: A4; Interfaccia: Gigabit LAN, Host USB, NFC, USB 2.0, Wi-Fi(n); Funzioni: Copiatrice, Fax, Scanner, Stampante; Risoluzione max colore: 4800 x 1200 dpi; Fronte-retro: Sì; Cromia: Quadricromia; Velocità di stampa colore: 34 ppm; Velocità di stampa B/N: 34 ppm; Duty cycle: 65000 pagine; Capacità fogli standard: 1080 fogli; Alimentazione: ADF; Modello: WF-6590DTWFC;";Stampanti e Scanner > Multifunzione inkjet;[113,201];Dispositivi elettronici > stampanti
153||BRACKETFDBK;153;Monclick;TD_MANAGER;BRACKETFDBK;Startech.com adattatore staffa alloggiamento frontale per dischi rigidi da 3,5'';"Tipologia: Staffa;";Accessori > Accessori rack;[113,191];Dispositivi elettronici > accessori computer e tablet
153||C11CD66301A1;153;Monclick;TD_MANAGER;C11CD66301A1;Plotter Surecolor sc-t3200 w/o stand - stampante grandi formati - colore c11cd66301a1;"Formato max supportato: Rotolo A1 (61,0 cm); Interfacce: Gigabit LAN, USB; Memoria: 1 GB; Risoluzione max b/n: 2880 x 1440 dpi; Dispositivo alimentazione: Alimentatore; Risoluzione max colore: 2880 x 1440 dpi; Tipo supporto: Carta normale;";Stampanti e Scanner > Plotter;[113,201];Dispositivi elettronici > stampanti
153||BRL160_00;153;Monclick;TD_MANAGER;BRL160_00;Depilatore BRL160/00 SatinShave Wet & Dry Senza cavo Autonomia 1 ora;"Batteria ricaricabile: Sì; Autonomia operativa: 1 ora; Waterproof: Sì; Colore: Bianco, Blu; Serie: SatinShave; Modello: BRL160;";Salute e Bellezza > Depilatori;[122,211];Salute e bellezza > Apparecchiature mediche
153||C11CD67301EB;153;Monclick;TD_MANAGER;C11CD67301EB;Plotter Surecolor sc-t5200-ps - stampante grandi formati - colore - ink-jet c11cd67301eb;"Formato max supportato: Rotolo (91,4 cm); Interfacce: Gigabit LAN, USB; Memoria: 256 MB; Risoluzione max b/n: 2880 x 1440 dpi; Dispositivo alimentazione: Alimentatore; Risoluzione max colore: 2880 x 1440 dpi; Tipo supporto: Carta normale;";Stampanti e Scanner > Plotter;[113,201];Dispositivi elettronici > stampanti
153||BS99;153;Monclick;TD_MANAGER;BS99;Specchio BS 99;"Tipologia: Specchio cosmetico;";Salute e Bellezza > Cura del viso;[122,216];Salute e bellezza > cura dei capelli
153||C11CD68301EB;153;Monclick;TD_MANAGER;C11CD68301EB;Plotter Surecolor sc-t7200-ps - stampante grandi formati - colore - ink-jet c11cd68301eb;"Formato max supportato: Rotolo (111,8 cm); Interfacce: Gigabit LAN, USB; Memoria: 1 GB; Risoluzione max b/n: 2880 x 1440 dpi; Dispositivo alimentazione: Alimentatore; Risoluzione max colore: 2880 x 1440 dpi; Tipo supporto: Carta normale;";Stampanti e Scanner > Plotter;[113,201];Dispositivi elettronici > stampanti
153||BSD008;153;Monclick;TD_MANAGER;BSD008;Giradischi Besound vinylretro;"Colore: Rosso; Funzioni: Giradischi;";Home Cinema e Audio > Giradischi;[113,196];Dispositivi elettronici > audio
153||BSLOOP13_BK;153;Monclick;TD_MANAGER;BSLOOP13_BK;Borsa Loop small borsa trasporto notebook bsloop13-bk;"Tipologia: Borsa trasporto notebook; Adatta per: Notebook; Dimensione monitor: 13 pollici; Colore: Nero;";Accessori > Borse e custodie;[113,190];Dispositivi elettronici > accessori
