Identification;EshopId;EshopName;ManagerClassName;ProductItemId;Name;Description;SearchCategoryKey;CategoryId;CategoryDesc
153||KT_T550;153;Monclick;TD_MANAGER;KT_T550;Overlay touch kt-t series kt-t550 - rivestimento touch - usb - nero kt-t550.al;"Tipologia: n.d.;";Accessori > Supporti e accessori per monitor;[113,193];Dispositivi elettronici > accessori telefoni cellulari
153||KVM_0222;153;Monclick;TD_MANAGER;KVM_0222;Switch Levelone viewcon - switch kvm - 2 porte kvm-0222;"N porte LAN: 2; Gestibile: n.d.; Standard: KVM; PoE: No; Formato: Desktop;";Networking e Wireless > Switch;[111,189];Casa e giardino > Sistemi di allarme
153||KVM1116R;153;Monclick;TD_MANAGER;KVM1116R;Switch kvm - 16 porte - montabile su rack kvm1116r;"Tipologia: Switch KVM;";Accessori > Accessori server e networking;[113,191];Dispositivi elettronici > accessori computer e tablet
153||KVM_HDMIVMCAC;153;Monclick;TD_MANAGER;KVM_HDMIVMCAC;Kvm 2g server module, hdmi with virtual media and cac kvm-hdmivmcac;"Tipologia: Prolunga KVM;";Accessori > Accessori server e networking;[113,191];Dispositivi elettronici > accessori computer e tablet
153||KVM_PS2VM;153;Monclick;TD_MANAGER;KVM_PS2VM;Kvm ps/2 vm server module - prolunga kvm / usb - compatibile taa kvm-ps2vm;"Tipologia: Prolunga KVM / USB;";Accessori > Accessori server e networking;[113,191];Dispositivi elettronici > accessori computer e tablet
153||KVM_USBVM;153;Monclick;TD_MANAGER;KVM_USBVM;Server module - prolunga kvm - compatibile taa kvm-usbvm;"Tipologia: Prolunga KVM;";Accessori > Accessori server e networking;[113,191];Dispositivi elettronici > accessori computer e tablet
153||KVR16LN11_4;153;Monclick;TD_MANAGER;KVR16LN11_4;Memoria RAM Valueram - ddr3l - modulo - 4 gb - dimm a 240 pin kvr16ln11/4;"Tecnologia: DDR3L SDRAM; Capacità: 4 GB; Clock: 1600 MHz; Tipo modulo: DIMM a 240 pin; Nome modulo: PC3L-12800; Error checking: Non ECC; Ampiezza modulo: Senza buffer;";HDD e Componenti PC > Memorie RAM;[113,191];Dispositivi elettronici > accessori computer e tablet
153||KVR16LN11K2_16;153;Monclick;TD_MANAGER;KVR16LN11K2_16;Memoria RAM Valueram - ddr3l - kit - 16 gb: 2 x 8 gb - dimm a 240 pin kvr16ln11k2/16;"Tecnologia: DDR3L SDRAM; Capacità: 16 GB; Clock: 1600 MHz; Tipo modulo: DIMM a 240 pin; Nome modulo: PC3L-12800; Error checking: Non ECC; Ampiezza modulo: Senza buffer;";HDD e Componenti PC > Memorie RAM;[113,191];Dispositivi elettronici > accessori computer e tablet
153||KVR16LS11_8;153;Monclick;TD_MANAGER;KVR16LS11_8;Memoria RAM Valueram - ddr3l - modulo - 8 gb - so dimm 204-pin kvr16ls11/8;"Tecnologia: DDR3L SDRAM; Capacità: 8 GB; Clock: 1600 MHz; Tipo modulo: SO DIMM 204-pin; Nome modulo: PC3L-12800; Error checking: Non ECC; Ampiezza modulo: Senza buffer;";HDD e Componenti PC > Memorie RAM;[113,191];Dispositivi elettronici > accessori computer e tablet
153||KVR16LS11K2_8;153;Monclick;TD_MANAGER;KVR16LS11K2_8;Memoria RAM Valueram - ddr3l - kit - 8 gb: 2 x 4 gb - so dimm 204-pin kvr16ls11k2/8;"Tecnologia: DDR3L SDRAM; Capacità: 8 GB; Clock: 1600 MHz; Tipo modulo: SO DIMM 204-pin; Nome modulo: PC3L-12800; Error checking: Non ECC; Ampiezza modulo: Senza buffer;";HDD e Componenti PC > Memorie RAM;[113,191];Dispositivi elettronici > accessori computer e tablet
153||KVR16N11_8;153;Monclick;TD_MANAGER;KVR16N11_8;Memoria RAM Valueram - ddr3 - modulo - 8 gb - dimm a 240 pin kvr16n11/8;"Tecnologia: DDR3 SDRAM; Capacità: 8 GB; Clock: 1600 MHz; Tipo modulo: DIMM a 240 pin; Nome modulo: PC3-12800; Error checking: Non ECC; Ampiezza modulo: Senza buffer;";HDD e Componenti PC > Memorie RAM;[113,191];Dispositivi elettronici > accessori computer e tablet
153||KVR16N11S8_4;153;Monclick;TD_MANAGER;KVR16N11S8_4;Memoria RAM Valueram - ddr3 - modulo - 4 gb - dimm a 240 pin kvr16n11s8/4;"Tecnologia: DDR3 SDRAM; Capacità: 4 GB; Clock: 1600 MHz; Tipo modulo: DIMM a 240 pin; Nome modulo: PC3-12800; Error checking: Non ECC; Ampiezza modulo: Senza buffer;";HDD e Componenti PC > Memorie RAM;[113,191];Dispositivi elettronici > accessori computer e tablet
153||KVR16S11_8;153;Monclick;TD_MANAGER;KVR16S11_8;Memoria RAM Valueram - ddr3 - modulo - 8 gb - so dimm 204-pin kvr16s11/8;"Tecnologia: DDR3 SDRAM; Capacità: 8 GB; Clock: 1600 MHz; Tipo modulo: SO DIMM 204-pin; Nome modulo: PC3-12800; Error checking: Non ECC; Ampiezza modulo: Senza buffer;";HDD e Componenti PC > Memorie RAM;[113,191];Dispositivi elettronici > accessori computer e tablet
153||KVR16S11S8_4;153;Monclick;TD_MANAGER;KVR16S11S8_4;Memoria RAM Valueram - ddr3 - modulo - 4 gb - so dimm 204-pin kvr16s11s8/4;"Tecnologia: DDR3 SDRAM; Capacità: 4 GB; Clock: 1600 MHz; Tipo modulo: SO DIMM 204-pin; Nome modulo: PC3-12800; Error checking: Non ECC; Ampiezza modulo: Senza buffer;";HDD e Componenti PC > Memorie RAM;[113,191];Dispositivi elettronici > accessori computer e tablet
153||KVR26N19S6_4;153;Monclick;TD_MANAGER;KVR26N19S6_4;Memoria RAM Valueram - ddr4 - modulo - 4 gb - dimm 288-pin kvr26n19s6/4;"Tecnologia: DDR4 SDRAM; Capacità: 4 GB; Clock: 2666 MHz; Tipo modulo: DIMM 288-PIN; Nome modulo: PC4-21300; Error checking: Non ECC; Ampiezza modulo: Senza buffer;";HDD e Componenti PC > Memorie RAM;[113,191];Dispositivi elettronici > accessori computer e tablet
153||KVR26S19D8_16;153;Monclick;TD_MANAGER;KVR26S19D8_16;Memoria RAM Valueram - ddr4 - modulo - 16 gb - so dimm 260-pin kvr26s19d8/16;"Tecnologia: DDR4 SDRAM; Capacità: 16 GB; Clock: 2666 MHz; Tipo modulo: SO DIMM 260-pin; Nome modulo: PC4-21300; Error checking: Non ECC; Ampiezza modulo: Senza buffer;";HDD e Componenti PC > Memorie RAM;[113,191];Dispositivi elettronici > accessori computer e tablet
153||KVR26S19S8_8;153;Monclick;TD_MANAGER;KVR26S19S8_8;Memoria RAM Valueram - ddr4 - modulo - 8 gb - so dimm 260-pin kvr26s19s8/8;"Tecnologia: DDR4 SDRAM; Capacità: 8 GB; Clock: 2666 MHz; Tipo modulo: SO DIMM 260-pin; Nome modulo: PC4-21300; Error checking: Non ECC; Ampiezza modulo: Senza buffer;";HDD e Componenti PC > Memorie RAM;[113,191];Dispositivi elettronici > accessori computer e tablet
153||KW9_00139;153;Monclick;TD_MANAGER;KW9_00139;Software Windows 10 home - licenza - 1 licenza kw9-00139;"Tipologia: Licenza; Lingua: Inglese; Compatibilità: Windows; Quantità licenze: 1 licenza;";Software > Sistemi operativi;[113,191];Dispositivi elettronici > accessori computer e tablet
153||KX1650_QS;153;Monclick;TD_MANAGER;KX1650_QS;Pistola termica Kx1650-qs;"Tipologia: Pistola termica;";Tempo libero > Fai da te;[126];Veicoli elettrici
153||KX_FA83X;153;Monclick;TD_MANAGER;KX_FA83X;Toner Kx-fa83 - 1 - ricarica toner kx-fa83x;"Tipologia: Toner; Colore: Nero; Quantità per confezione: Confezione da 1;";Consumabili > Cartucce e toner;[113,192];Dispositivi elettronici > accessori stampanti
153||KX_FAD422X;153;Monclick;TD_MANAGER;KX_FAD422X;Tamburo Nero - compatibile - kit tamburo kx-fad422x;"Tipologia: Tamburo;";Consumabili > Cinghie e tamburi;[125,234];Ufficio > Forniture per ufficio
153||KX_FAT411X;153;Monclick;TD_MANAGER;KX_FAT411X;Toner 1 - originale - cartuccia toner kx-fat411x;"Tipologia: Toner; Colore: Nero; Quantità per confezione: Confezione da 1;";Consumabili > Cartucce e toner;[113,192];Dispositivi elettronici > accessori stampanti
153||KX_TG2511JTC;153;Monclick;TD_MANAGER;KX_TG2511JTC;Telefono cordless Kx-tg2511jtc;"Tipologia: Telefono cordless; Segreteria telefonica: Non presente; Vivavoce: Sì; VoIP: No;";Telefoni cellulari e fissi > Telefoni fissi;[113,202];Dispositivi elettronici > telefoni cellulari
153||KX_TG2511JTM;153;Monclick;TD_MANAGER;KX_TG2511JTM;Telefono cordless Kx-tg2511jtm;"Tipologia: Telefono cordless; Segreteria telefonica: Non presente; Vivavoce: Sì; VoIP: No;";Telefoni cellulari e fissi > Telefoni fissi;[113,202];Dispositivi elettronici > telefoni cellulari
153||KX_TG2511JTT;153;Monclick;TD_MANAGER;KX_TG2511JTT;Telefono cordless Kx-tg2511jtt;"Tipologia: Telefono cordless; Segreteria telefonica: Non presente; Vivavoce: Sì; VoIP: No;";Telefoni cellulari e fissi > Telefoni fissi;[113,202];Dispositivi elettronici > telefoni cellulari
153||KX_TG2521JTT;153;Monclick;TD_MANAGER;KX_TG2521JTT;Telefono cordless Kx-tg2521jtt;"Tipologia: Telefono cordless; Segreteria telefonica: Sì; Vivavoce: Sì; VoIP: No;";Telefoni cellulari e fissi > Telefoni fissi;[113,202];Dispositivi elettronici > telefoni cellulari
153||KX_TGA681EXS;153;Monclick;TD_MANAGER;KX_TGA681EXS;Telefono fisso Kx-tga681exs;"Tipologia: Handset estensione cordless; Segreteria telefonica: Non presente; Vivavoce: Sì; VoIP: No;";Telefoni cellulari e fissi > Telefoni fissi;[113,202];Dispositivi elettronici > telefoni cellulari
153||KX_TGE110JTB;153;Monclick;TD_MANAGER;KX_TGE110JTB;Telefono fisso Cordless tasti grandi black;"Tipologia: Telefono cordless; Segreteria telefonica: Non presente; Vivavoce: Sì; VoIP: No;";Telefoni cellulari e fissi > Telefoni fissi;[113,202];Dispositivi elettronici > telefoni cellulari
153||KX_TGEA20EXN;153;Monclick;TD_MANAGER;KX_TGEA20EXN;Telefono fisso Aggiuntivo kx-tgea20exn;"Tipologia: Handset estensione cordless; Segreteria telefonica: Non presente; Vivavoce: Sì; VoIP: No;";Telefoni cellulari e fissi > Telefoni fissi;[113,202];Dispositivi elettronici > telefoni cellulari
153||KX_TGF310EXM;153;Monclick;TD_MANAGER;KX_TGF310EXM;Telefono fisso Kx-tgf310exm;"Tipologia: Con cavo/cordless; Segreteria telefonica: Non presente; Vivavoce: Sì; VoIP: No;";Telefoni cellulari e fissi > Telefoni fissi;[113,202];Dispositivi elettronici > telefoni cellulari
153||KX_TGF320EXM;153;Monclick;TD_MANAGER;KX_TGF320EXM;Telefono fisso Kx-tgf320exm;"Tipologia: Con cavo/cordless; Segreteria telefonica: Sì; Vivavoce: Sì; VoIP: No;";Telefoni cellulari e fissi > Telefoni fissi;[113,202];Dispositivi elettronici > telefoni cellulari
153||IM12D1500P;153;Monclick;TD_MANAGER;IM12D1500P;Caricabatteria Startech.com adattatore universale di alimentazione 12v cc 1,5a im12d1500p;"Tipologia: Alimentatore;";Accessori > Caricabatterie;[113,190];Dispositivi elettronici > accessori
