Identification;EshopId;EshopName;ManagerClassName;ProductItemId;Name;Description;SearchCategoryKey;CategoryId;CategoryDesc
548||80390110010005402;548;Huawei;TD_MANAGER;80390110010005402;Huawei Nova 9 Smartphone 8gb+128gb Dual Sim, Blue;"Fotocamera Ultra Vision da 50 MP; Display OLED a 120 Hz; Batteria di lunga durata con HUAWEI SuperCharge da 66W";smartphone;[113];Dispositivi elettronici
548||80390110010006101;548;Huawei;TD_MANAGER;80390110010006101;Huawei Nova 9 Se Smartphone Dual View Black;Fotocamera da 108 MP ad alta risoluzione, Modalità video Dual-View con registraizone continua frontale/posteriore, Batteria di lunga durata con Huawei SuperCharge da 66W;smartphone;[113];Dispositivi elettronici
548||80390110010006103;548;Huawei;TD_MANAGER;80390110010006103;Huawei Nova 9 Se Smartphone Dual View White;Fotocamera da 108 MP ad alta risoluzione, Modalità video Dual-View con registraizone continua frontale/posteriore, Batteria di lunga durata con Huawei SuperCharge da 66W;smartphone;[113];Dispositivi elettronici
548||80390110010006501;548;Huawei;TD_MANAGER;80390110010006501;Huawei Nova 10 Silver 8gb+128gb Smartphone Dual Sim;Fotocamera frontale ultragrandangolare da 60 MP per video in 4K, Design ultrasottile da 6,88 mm, Sistema di fotocamere Ultra Vision da 50 MP, Fotocamera macro ultra grandangolare da 8 MP, HUAWEI SuperCharge da 66 W, Modalità Follow Focus;smartphone;[113];Dispositivi elettronici
548||80390110010006502;548;Huawei;TD_MANAGER;80390110010006502;Huawei Nova 10 Black 8gb+128gb Smartphone Dual Sim;Fotocamera frontale ultragrandangolare da 60 MP per video in 4K, Design ultrasottile da 6,88 mm, Sistema di fotocamere Ultra Vision da 50 MP, HUAWEI SuperCharge da 66 W, Modalità Follow Focus;smartphone;[113];Dispositivi elettronici
548||80390110010006601;548;Huawei;TD_MANAGER;80390110010006601;Huawei Nova 10 Pro Silver 8gb+512gb Smartphone Dual Sim;Fotocamera frontale ultragrandangolare da 60 MP per video in 4K, Design ultrasottile da 6,88 mm, Sistema di fotocamere Ultra Vision da 50 MP, Fotocamera macro ultra grandangolare da 8 MP, HUAWEI SuperCharge da 100 W, Modalità Follow Focus;smartphone;[113];Dispositivi elettronici
548||80390110010006602;548;Huawei;TD_MANAGER;80390110010006602;Huawei Nova 10 Pro Black 8gb+512gb Smartphone Dual Sim;Fotocamera frontale ultragrandangolare da 60 MP per video in 4K, Design ultrasottile da 6,88 mm, Sistema di fotocamere Ultra Vision da 50 MP, Fotocamera macro ultra grandangolare da 8 MP, HUAWEI SuperCharge Turbo da 100 W, Modalità Showcase Focus;smartphone;[113];Dispositivi elettronici
548||80390110010006801;548;Huawei;TD_MANAGER;80390110010006801;Huawei Mate Xs 2 White 8gb+512gb Foldable Smartphone Pieghevole Dual Sim;Display pieghevole 7.8 pollici, cerniera a doppia rotazione Falcon Wing, Fotocamera True-Chroma 50MP;smartphone;[113];Dispositivi elettronici
548||80390110010006901;548;Huawei;TD_MANAGER;80390110010006901;Huawei Nova Y70 Blue 4gb+128gb Smartphone;"Batteria di lunga durata da 6000 mAh, HUAWEI SuperCharge da 22,5 W, HUAWEI FullView Display da 6,75&quot;, tripla fotocamera con AI da 48 MP, spazio di archiviazione da 128 GB, EMUI 12 e le app esclusive di AppGallery.";smartphone;[113];Dispositivi elettronici
548||80390110010006902;548;Huawei;TD_MANAGER;80390110010006902;Huawei Nova Y70 Black 4gb+128gb Smartphone;"Batteria di lunga durata da 6000 mAh, HUAWEI SuperCharge da 22,5 W, HUAWEI FullView Display da 6,75&quot;, tripla fotocamera con AI da 48 MP, spazio di archiviazione da 128 GB, EMUI 12 e le app esclusive di AppGallery.";smartphone;[113];Dispositivi elettronici
548||80390110010007001;548;Huawei;TD_MANAGER;80390110010007001;Huawei Mate 50 Pro Silver 8gb+256gb Smartphone Dual Sim;Fotocamera Ultra Aperture XMAGE con apertura ultra-larga F1.4, batteria da 4700 mah con HUAWEI SuperCharge, con ricarica wireless o via cavo;smartphone;[113];Dispositivi elettronici
548||80390110010007002;548;Huawei;TD_MANAGER;80390110010007002;Huawei Mate 50 Pro Black 8gb+256gb Smartphone Dual Sim;Fotocamera Ultra Aperture XMAGE con apertura ultra-larga F1.4, batteria da 4700 mah con HUAWEI SuperCharge, con ricarica wireless o via cavo;smartphone;[113];Dispositivi elettronici
548||80390111010000304;548;Huawei;TD_MANAGER;80390111010000304;Huawei Freebuds 3 Ceramic White, Auricolari Bluetooth;Kirin A1, rapida connessione Bluetooth, bassissima latenza, Cancellazione intelligente del rumore, HUAWEI Freebuds 3 with Wired Charging Case;accessories;[113];Dispositivi elettronici
548||80390111010002701;548;Huawei;TD_MANAGER;80390111010002701;Huawei Matebook Sleeve Grey Accessorio;HUAWEI MateBook Sleeve compatibile con HUAWEI MateBook 13;accessories;[113];Dispositivi elettronici
548||80390111010003201;548;Huawei;TD_MANAGER;80390111010003201;Huawei Backpack Swift Grey Accessorio;HUAWEI Backpack Swift;accessories;[113];Dispositivi elettronici
548||80390111010004201;548;Huawei;TD_MANAGER;80390111010004201;Huawei Freebuds Pro Auricolari Bluetooth Con Custodia, Ricarica Wireless, White;Cancellazione intelligente e dinamica del rumore, connessione multi-device, controlli touch;accessories;[113];Dispositivi elettronici
